word,x,y
二次,0.3221867084503174,0.5034129619598389
にわたる,-1.239069938659668,0.38448792695999146
北米,0.00810551643371582,6.729433536529541
64,0.5582767724990845,6.02280330657959
逃亡,-5.572561264038086,-9.61266040802002
アナウンサー,-2.777250289916992,2.060004711151123
広島,-5.645155906677246,3.125302314758301
雰囲気,4.4135332107543945,-4.8289079666137695
SS,1.1241098642349243,6.2192864418029785
顕著,4.384795665740967,0.25628408789634705
アレンジ,6.069022178649902,0.9021701812744141
表さ,9.001965522766113,-3.0842092037200928
我々,3.1052002906799316,-6.499479293823242
稀,5.216739177703857,-0.9170392155647278
[弁護士],-8.967734336853027,0.249536395072937
43,-1.7997111082077026,5.771153926849365
阻止,-2.068009614944458,-2.430243492126465
文章,4.305520057678223,-5.057988166809082
上の,5.620984077453613,-2.7587854862213135
装甲,9.57689094543457,2.4108083248138428
1974年,-5.431804180145264,5.558478832244873
岸,-1.4913749694824219,-2.8224711418151855
射撃,5.909623146057129,0.07038278877735138
1969年,-5.365719795227051,5.704190254211426
[東日本旅客鉄道],1.3088899850845337,6.069459438323975
池,3.3256397247314453,-3.1471147537231445
パス,6.519265651702881,2.91727352142334
がっ,-2.6521458625793457,-6.197273254394531
有利,5.571191787719727,-2.1924550533294678
北方,-1.2080637216567993,-2.0286478996276855
[トルコ],-3.2252025604248047,2.592783212661743
胸,3.2149815559387207,-5.669678688049316
航路,-0.117337167263031,6.289463996887207
いち,-2.3482885360717773,0.3510468304157257
動画,4.816967964172363,3.207059860229492
シート,7.755542755126953,5.399272441864014
育て,-3.2392501831054688,-9.21371078491211
雄,1.6047073602676392,-4.618002891540527
大臣,-5.650344371795654,-1.8579304218292236
株,2.208587646484375,3.8830864429473877
三男,-8.379939079284668,-4.496517181396484
仲,-2.878267765045166,-8.429277420043945
黄色,6.156097412109375,2.0643835067749023
余,-0.23286962509155273,-2.792285919189453
応援,-2.4327707290649414,-1.6976873874664307
受信,8.417572021484375,4.511529445648193
並び,1.212422490119934,0.45440253615379333
贈ら,-6.298442363739014,-3.235833168029785
大人,4.746683597564697,-3.7104287147521973
代目,-6.288081645965576,-0.9194673895835876
そのうち,0.7918753623962402,2.503325939178467
[コンピュータ],7.2570953369140625,4.027100086212158
甥,-8.087922096252441,-6.375162124633789
[ノルウェー],-3.655153274536133,2.8091342449188232
速,8.293591499328613,2.323737859725952
-),-5.910279750823975,6.368758678436279
省略,8.595560073852539,1.29410719871521
所蔵,-1.3691425323486328,-0.0036704540252685547
バック,2.5002036094665527,0.8259115219116211
オーディション,-3.8759145736694336,2.9441816806793213
[1919年],-9.058417320251465,2.3386683464050293
PC,6.794830322265625,4.497835636138916
発し,-2.58152437210083,-7.178615093231201
52,-1.8505215644836426,5.497671604156494
魔法,7.210163116455078,-7.038452625274658
【,-1.361075758934021,2.4837186336517334
筋,5.071037769317627,-4.439284324645996
就役,-1.5095843076705933,9.533802032470703
毎回,3.7127766609191895,-0.10515764355659485
250,0.1657700538635254,5.232780933380127
1977年,-5.165827751159668,5.671428680419922
アマチュア,-2.440178632736206,3.2298028469085693
滅亡,-1.3321796655654907,-8.400362968444824
進める,1.18419349193573,-2.0336155891418457
宮,-2.9858548641204834,-4.634267807006836
タイム,6.541909217834473,4.5716166496276855
王子,-4.617092132568359,-6.706174850463867
骨,6.260313987731934,-5.114066123962402
領主,-2.015031337738037,-6.657486438751221
[フランス王国],-2.965655565261841,-5.091230869293213
[日本標準時],-2.4445266723632812,3.0960006713867188
宮廷,-4.015820503234863,-8.946524620056152
[9月],-6.916821479797363,7.174124240875244
味,6.354846000671387,-3.6398098468780518
職業,1.3188396692276,-2.518047571182251
―,-2.243988037109375,-2.5367178916931152
[スコットランド],-3.0904574394226074,0.5589863061904907
実践,1.6610270738601685,-2.965810775756836
[音楽],1.7440768480300903,-1.0713772773742676
協議,-5.388155937194824,3.057771682739258
鳥,3.740889072418213,-5.667858123779297
伝わる,0.8841564655303955,-8.443934440612793
タイ,-2.681624174118042,3.3207831382751465
じゃ,0.3201054334640503,-7.015350341796875
衛星,5.984177112579346,8.10028076171875
平,-0.1117410659790039,-3.487987756729126
道具,8.877288818359375,-6.022185802459717
出撃,-0.8994772434234619,-2.231811285018921
従業員,-0.21984338760375977,3.323251247406006
秘密,0.08814775943756104,-5.648254871368408
[野球],-0.7610253095626831,0.7140201330184937
当て,3.7325611114501953,-6.28334903717041
専門家,1.0120409727096558,-0.2802277207374573
因ん,-6.9133381843566895,-1.0333681106567383
残す,0.4045180082321167,-4.881988525390625
[細胞],11.138670921325684,-0.8711077570915222
観,0.7735806703567505,-7.756630897521973
内側,8.673788070678711,-0.6586664319038391
乗せ,0.5026321411132812,-5.342028617858887
調べ,2.473238468170166,-4.223113059997559
[12月],-7.086777687072754,7.157007694244385
[映画監督],-5.858844757080078,0.5039376020431519
片,6.014554023742676,-1.251713514328003
付与,4.120860576629639,4.116987705230713
砲撃,2.3260812759399414,-1.8483569622039795
著者,-0.5736415386199951,-3.4302940368652344
め,1.3092495203018188,-4.217522621154785
中心地,-2.8204689025878906,0.9812394380569458
自殺,-4.571159839630127,-7.774566650390625
控え,-4.015390396118164,-0.7864558100700378
失い,-2.1072678565979004,-7.3317718505859375
日々,-0.7105217576026917,-5.97843599319458
[アルゼンチン],-3.670356273651123,3.0451154708862305
参加者,1.495097041130066,0.5300413370132446
支店,-2.4809207916259766,7.793116569519043
財産,-0.8769002556800842,-5.048133850097656
担う,0.6315172910690308,0.0072832852602005005
振り,0.662639856338501,-2.097222328186035
1944年,-5.806091785430908,2.8614063262939453
[ホテル],-1.1664397716522217,6.146694660186768
g,8.976054191589355,2.9572508335113525
構え,-2.0269782543182373,-5.396267414093018
征服,-1.1567802429199219,-7.257468223571777
[競走馬],0.1953336000442505,3.456022024154663
一度,0.7121697664260864,-1.2422220706939697
知り,-2.467010259628296,-10.694196701049805
[企業],3.9820852279663086,4.197222709655762
旗,-1.6727495193481445,-1.4746575355529785
県内,0.29957592487335205,5.889700412750244
共和国,-3.7201147079467773,1.2741081714630127
招待,-6.906185150146484,0.6701837778091431
1967年,-5.522495269775391,5.374838352203369
解析,9.64108943939209,2.3873870372772217
高め,3.1940226554870605,-2.3790500164031982
魅力,4.369600772857666,-4.265514373779297
受験,-0.5763802528381348,1.719038724899292
東北,-3.008143901824951,3.243077278137207
創作,0.26401662826538086,-5.343462944030762
交易,2.7899951934814453,-4.755018711090088
組み,-0.9645243883132935,-1.5530378818511963
長女,-9.901494026184082,-2.606553792953491
特典,3.469468116760254,4.744195461273193
送信,6.858984470367432,4.725125789642334
中退,-8.636865615844727,-1.8174476623535156
生かし,4.626253128051758,-2.8534109592437744
味方,2.9956369400024414,-8.324880599975586
刺激,5.370304107666016,-4.724262237548828
d,4.279983997344971,1.5484347343444824
感情,5.50827169418335,-9.021316528320312
変える,5.804576396942139,-4.848450183868408
要望,-0.9910119771957397,2.5785882472991943
削除,4.022469997406006,2.659177541732788
関数,12.25719928741455,1.9031777381896973
何度も,-0.33681100606918335,-5.333146095275879
[天保],-1.6862568855285645,-5.593090534210205
1964年,-5.571067810058594,5.680941104888916
入場,0.4290250539779663,4.453813552856445
[放送],2.2725133895874023,7.340506076812744
医学,-1.836895227432251,-1.934403419494629
会話,6.027894020080566,-6.798396587371826
[太平洋],0.8119412660598755,3.4773504734039307
至ら,-1.8070063591003418,1.2750020027160645
アクション,6.474120140075684,0.49897974729537964
配給,-1.2737212181091309,4.672636985778809
[騎手],-3.240715980529785,0.8135191202163696
短く,8.120556831359863,-0.33936381340026855
名古屋,-4.007169723510742,5.30466890335083
横浜,-6.3567328453063965,4.618170261383057
同意,-3.4049062728881836,-2.1277029514312744
実質的,0.44312584400177,1.3730502128601074
叔父,-8.305643081665039,-7.385873317718506
朝鮮,-4.658674240112305,-3.4049644470214844
くれる,3.35807466506958,-7.377608776092529
[1921年],-9.092243194580078,2.49678635597229
かける,3.5854034423828125,-7.094789028167725
満,-4.665081977844238,-0.8806453347206116
質問,2.456756114959717,-3.479156494140625
発覚,-4.976215362548828,-0.5556356310844421
[政党],-0.3164151906967163,3.799739360809326
探し,-0.3588173985481262,-8.862032890319824
要する,6.458762168884277,1.3553009033203125
[ジャズ],-1.2151134014129639,1.2300598621368408
クレジット,2.0431408882141113,4.051771640777588
原料,7.302628517150879,1.7588961124420166
帰っ,-7.549078941345215,-11.004379272460938
5日,-6.655457496643066,4.914394378662109
st,-1.6144847869873047,6.164552211761475
つながっ,1.4972573518753052,-2.5720324516296387
変形,12.221197128295898,-1.6048469543457031
技法,8.795544624328613,-3.145962953567505
ダブルス,-0.9432734847068787,3.0125956535339355
法案,-0.42835140228271484,3.8609440326690674
順次,1.0010358095169067,8.906103134155273
[柔道],-3.3213143348693848,-1.8744559288024902
[国],1.080283522605896,1.4310786724090576
ミュージシャン,-0.48839032649993896,0.17293454706668854
先輩,-4.753239631652832,-4.4602155685424805
覆わ,7.6239824295043945,-3.7503135204315186
幼い,-1.8497438430786133,-10.018987655639648
打,1.7075563669204712,0.8920291066169739
倒れ,-4.415122032165527,-8.738245010375977
奪取,-4.428628921508789,-1.0733757019042969
[トンネル],5.420107364654541,4.990943908691406
に従い,-1.4411468505859375,-2.681516170501709
巡,-2.7050347328186035,4.470243453979492
USS,-3.6241111755371094,5.945953845977783
おか,-1.9041473865509033,-3.424206256866455
資源,6.132805347442627,1.7868928909301758
フィルム,5.576525688171387,3.7822389602661133
オプション,8.517045021057129,8.10861873626709
[アフリカ],0.024602532386779785,0.35535144805908203
北西部,-1.450118899345398,2.3052408695220947
黒い,3.951462745666504,-4.705722808837891
退社,-9.101513862609863,1.6787514686584473
エース,-2.4990077018737793,1.8719398975372314
[青森県],-3.148228645324707,4.826773166656494
解雇,-7.419004440307617,0.4738726019859314
パワー,9.470518112182617,0.7870413064956665
にあたり,-3.4651546478271484,1.5861709117889404
車線,7.688814163208008,6.997012615203857
改めて,-3.814040184020996,-0.8090487122535706
縦,8.677295684814453,0.9978007078170776
全面,-0.7105522155761719,4.605478763580322
[メジャーリーグベースボール],-2.547577142715454,5.26273250579834
居,-4.554611682891846,-8.359503746032715
航行,5.243456840515137,0.10393597185611725
任期,-4.526251792907715,3.7293882369995117
里,-1.7837332487106323,-3.9466938972473145
赤い,4.091215133666992,-3.2033419609069824
後退,2.996586322784424,-2.267770767211914
不詳,-3.8982491493225098,-2.5560591220855713
学問,1.4539464712142944,-7.979355812072754
後ろ,6.104830741882324,-3.634046792984009
撃破,2.344160556793213,-4.032505989074707
敷設,0.617905855178833,2.9140870571136475
40年,-6.31618595123291,3.3019931316375732
ゆえ,4.527614116668701,-5.054325580596924
800,0.5958009958267212,4.979238033294678
狭い,8.864798545837402,-2.6939456462860107
番線,6.611810684204102,6.006540298461914
独占,-0.3958720564842224,0.6623295545578003
火災,-0.44707679748535156,1.1352425813674927
騎乗,-1.1759724617004395,0.04666215181350708
壊滅,-3.3396987915039062,-3.828859329223633
鈴木,-5.051014423370361,-2.7314999103546143
2時間,0.7391582727432251,3.8606643676757812
ピアノ,0.6880806684494019,-0.24696120619773865
政党,-0.5727901458740234,2.8376224040985107
テレビ番組,-1.184225082397461,3.3507022857666016
[バスケットボール],-1.0471067428588867,3.3363587856292725
展,-5.5667829513549805,1.5059547424316406
金メダル,-1.8207721710205078,2.050492525100708
[3月31日],-5.821079254150391,7.641533374786377
25年,-7.960446357727051,3.8828444480895996
留まっ,-3.3925375938415527,-1.0656993389129639
学術,-0.34135645627975464,2.4864354133605957
修行,-2.612583875656128,-8.385785102844238
唱え,-2.237717628479004,-8.919174194335938
個々,8.729653358459473,-1.592116355895996
分子,8.856553077697754,-0.2852742075920105
訴訟,-2.615025758743286,0.315303236246109
没し,-9.370758056640625,-6.880003929138184
適し,9.657336235046387,-2.0811076164245605
戦場,1.1901410818099976,-5.6850104331970215
広げ,1.455701470375061,-3.6109721660614014
：),-3.2373666763305664,1.9936118125915527
メダル,3.0435428619384766,2.8408706188201904
太字,1.0694435834884644,4.6495442390441895
上回る,3.701704978942871,1.7545151710510254
一貫,1.047357439994812,-0.1376277506351471
傍ら,-6.035924434661865,-1.83420991897583
e,4.480109691619873,4.925819396972656
各社,3.309819221496582,7.4596381187438965
上述,2.972769260406494,1.1359002590179443
外れ,2.1690540313720703,-1.0032505989074707
創建,-3.226029872894287,-3.381370782852173
3枚,2.210366725921631,2.9524340629577637
当地,-3.9067764282226562,-1.7443528175354004
妃,-5.02834939956665,-7.2519965171813965
短期間,-2.0974881649017334,1.205556869506836
断念,-6.4385905265808105,1.096071481704712
変身,6.715019702911377,-5.112112522125244
か所,4.136011600494385,7.126997947692871
広大,1.7258464097976685,-0.6426762342453003
貴重,2.182114601135254,-2.488595724105835
3歳,-4.408055782318115,2.0534608364105225
[イラン],-1.7258706092834473,1.3337633609771729
勤め,-10.109790802001953,-4.709567546844482
記す,0.30421555042266846,0.09788185358047485
[1914年],-8.83607292175293,2.4577648639678955
受章,-8.29044246673584,2.215240240097046
[ミッドフィールダー],0.02513909339904785,2.5413267612457275
ひとり,-4.648195266723633,-5.597313404083252
沈没,-0.9682936072349548,-0.7377730011940002
怒り,-0.9620976448059082,-12.14244556427002
造ら,3.4635329246520996,-2.760620594024658
】,-1.3541374206542969,1.289942741394043
得て,-5.385560035705566,-2.792112350463867
語ら,2.1233768463134766,-9.901123046875
経済的,1.1371570825576782,-2.875424385070801
そうした,3.170401096343994,-6.4819207191467285
語る,-0.1328495740890503,-9.904303550720215
流用,6.792357921600342,2.9126288890838623
引き継が,-2.7373359203338623,1.7391841411590576
2号,-0.8157036900520325,6.402860164642334
絶対,4.220656394958496,-4.605472564697266
招い,-5.11101770401001,-6.764872074127197
[ギリシャ],-2.7967777252197266,1.3700106143951416
株式,-1.8495702743530273,7.928317070007324
1965年,-5.5974225997924805,5.512581825256348
[オペラ],-2.064694881439209,-0.8904485106468201
移植,5.729432106018066,1.3294827938079834
僅か,1.4199186563491821,0.8171140551567078
連覇,-3.4142632484436035,4.123110771179199
競争,4.5082268714904785,0.6842325925827026
正しい,6.350441932678223,-5.225222587585449
決して,3.7066116333007812,-7.049680709838867
仮,-2.043058395385742,1.0341488122940063
[町丁],2.1293420791625977,2.311624526977539
亡命,-10.522306442260742,-6.970957279205322
限界,7.620685577392578,-0.9888400435447693
[1917年],-8.676553726196289,1.3307743072509766
所領,-1.1529417037963867,-5.074532508850098
[1月1日],-6.263360977172852,7.2877197265625
[共和党_(アメリカ)],-0.83647620677948,1.1414622068405151
結果的,0.9930230379104614,-1.5147364139556885
開局,-3.9675936698913574,9.382837295532227
不振,-2.7340950965881348,3.602750062942505
鎮圧,-5.039642333984375,-5.651209831237793
8回,-5.754456520080566,4.218931198120117
都合,3.1465368270874023,0.597477912902832
ミッション,3.3967127799987793,6.459439277648926
見つかっ,4.086483955383301,-4.646586894989014
園,-2.2817583084106445,-0.4734210968017578
夫婦,-2.6977956295013428,-4.836825370788574
[ラテン語],3.647329807281494,-4.232161998748779
解,5.1545000076293945,-1.371873140335083
th,-0.9835799932479858,9.697386741638184
枝,5.294798851013184,-3.9935789108276367
田中,-5.110622406005859,-2.8189821243286133
北東部,-0.8356859683990479,3.164576292037964
歩兵,1.1713536977767944,-1.5333764553070068
キー,7.3334197998046875,2.086254835128784
停留所,4.086266040802002,6.8133225440979
とりわけ,-0.005948066711425781,-2.190890073776245
不安,1.3118983507156372,-6.822558879852295
実在,2.1981873512268066,-4.753663539886475
[1960年代],0.4634521007537842,3.560187339782715
47,-1.9724817276000977,5.236364364624023
解任,-8.876192092895508,-2.3652732372283936
焼失,-2.6267271041870117,-1.4163579940795898
放っ,-0.5614229440689087,-7.052997589111328
もちろん,4.198093414306641,-3.1183738708496094
原理,9.617972373962402,-1.4298696517944336
1960年,-5.3607707023620605,5.202404499053955
スペイン,-3.727273941040039,-0.10963338613510132
早い,0.9467462301254272,-0.8991108536720276
走り,3.818127155303955,-2.1665561199188232
[指揮者],-6.613009452819824,1.2546918392181396
食品,4.022899627685547,3.908140182495117
哲学,-1.6785802841186523,-4.3757100105285645
衣装,2.7549424171447754,-2.8007824420928955
施し,4.752278804779053,-2.5655229091644287
個別,6.292194366455078,2.8407413959503174
[ハンガリー],-3.7201108932495117,1.2489943504333496
べ,-2.0795159339904785,-3.882166862487793
[ウィーン],-7.143235206604004,0.38109493255615234
請求,-0.8899891972541809,2.2489497661590576
テレビドラマ,-1.9565622806549072,3.53804349899292
2期,-2.6040196418762207,5.466810703277588
視聴者,4.2798566818237305,-0.42217308282852173
46,-1.4789369106292725,5.407256126403809
近,4.675329208374023,-1.937063455581665
i,6.425483226776123,5.711408615112305
見方,3.7294487953186035,-3.877627372741699
[岩手県],-3.6401824951171875,4.690154552459717
疾患,6.582324981689453,1.4374988079071045
両国,-2.9891860485076904,0.8311499953269958
58,-2.18839693069458,5.82712984085083
玉,5.340188503265381,-4.17090368270874
逃げ,-0.046221137046813965,-11.072623252868652
長距離,4.40525484085083,3.898510217666626
大隊,-1.6653597354888916,3.1350808143615723
出店,0.441585898399353,6.043271541595459
号線,5.043360233306885,6.98928689956665
南方,-1.4792346954345703,-1.1874604225158691
携わっ,-6.636030673980713,-0.7650139331817627
警戒,2.000128746032715,-4.522939205169678
送り,-3.3121957778930664,-6.8612060546875
悪く,3.119508743286133,-5.350552558898926
"『""",-3.957045078277588,3.192610740661621
雪,2.2087788581848145,-6.116316318511963
打ち,0.975420355796814,-5.590613842010498
56,-1.441624641418457,5.801315784454346
フル,3.775827407836914,5.375723361968994
充実,3.3628668785095215,0.9898647665977478
評判,-1.3287138938903809,-6.906021595001221
初戦,-3.998782157897949,4.388890266418457
公共,1.8794339895248413,3.9878618717193604
捨て,0.2295365333557129,-12.246135711669922
とても,5.087648391723633,-5.483494281768799
移さ,-4.677902698516846,-0.4616287350654602
比率,7.347771644592285,4.981595993041992
概ね,4.176883220672607,3.5699715614318848
下旬,-2.935908794403076,3.3951830863952637
義,-1.9857494831085205,-8.196281433105469
輩出,-6.050167560577393,-2.873093843460083
戦線,-3.352194309234619,0.7926950454711914
対処,4.264363765716553,-2.0210061073303223
65,-0.14017528295516968,6.133822441101074
7回,-4.874260902404785,4.142409801483154
みる,4.257467746734619,-6.0942254066467285
定,1.0068751573562622,-1.7067375183105469
和,1.531826376914978,-2.655935525894165
出産,-3.8992819786071777,-1.5348572731018066
結論,3.360225200653076,-1.4550576210021973
毛,5.360036373138428,-5.730902671813965
短編,0.19561851024627686,1.1708183288574219
120,1.034136414527893,4.884261608123779
連合軍,-2.2692198753356934,-1.6996901035308838
前日,-5.318890571594238,1.9337337017059326
キャンペーン,-0.4988254904747009,5.113866806030273
26年,-8.415166854858398,3.546642541885376
退役,-6.59890079498291,5.633931636810303
搭乗,2.9171080589294434,1.1752398014068604
[江戸幕府],-1.9831444025039673,-3.848198890686035
度々,-1.998387098312378,-3.844327449798584
1分,1.97856867313385,3.905684232711792
難,2.6973156929016113,-2.307338237762451
恵まれ,-2.3903393745422363,-4.874635219573975
ヒロイン,1.8668996095657349,-2.705040693283081
報告書,-2.402491807937622,4.011384010314941
自,2.1278867721557617,-2.1357996463775635
オブ,-3.660163402557373,4.352309703826904
フィールド,5.806673526763916,3.260223388671875
改編,-3.590587615966797,7.504300117492676
[言語],8.284912109375,-0.35336804389953613
教員,-4.060729503631592,1.6739449501037598
[ベトナム],-3.8953003883361816,1.6205344200134277
延伸,0.3902127742767334,7.180880069732666
売上,3.680765151977539,6.639763832092285
公立,-1.6461620330810547,5.58734130859375
外交,-3.9278693199157715,-2.6301987171173096
劇団,-4.669854164123535,-0.45963042974472046
所持,3.4974594116210938,-1.6442151069641113
主として,1.7735148668289185,1.5187640190124512
開き,-1.216752052307129,-3.268094539642334
緊急,-0.20610767602920532,4.361380577087402
不能,4.994267463684082,0.6976403594017029
誇る,0.4137996435165405,0.32861214876174927
[1912年],-9.338844299316406,2.147174835205078
ませ,1.0610777139663696,-5.528120994567871
隠し,3.5077338218688965,-8.37182903289795
1966年,-5.448446273803711,5.681188583374023
契機,-5.4732666015625,-0.40430110692977905
融合,7.1334428787231445,-3.503309488296509
女王,-3.125918388366699,-5.491419315338135
レストラン,0.047231435775756836,2.5663537979125977
褐色,5.647173881530762,-0.6502259969711304
[7月],-7.070272445678711,7.264138698577881
4日,-6.516658782958984,4.539458274841309
校長,-8.6235933303833,-2.621809720993042
犯人,0.7513350248336792,-5.35379695892334
24年,-7.981841087341309,3.9046807289123535
助手,-5.037700176239014,-2.0558557510375977
服,3.126331329345703,-5.067948818206787
眼,6.308425426483154,-6.925358295440674
[征夷大将軍],0.2439897060394287,-5.562901020050049
[戦闘機],4.9146833419799805,3.0062508583068848
２,-0.5269933342933655,1.6410281658172607
化学,3.3692150115966797,2.034027099609375
殿,-1.1298420429229736,-6.151084899902344
候補者,-0.9185032844543457,0.6624562740325928
学部,0.4926694631576538,6.4825544357299805
タッグ,-2.2991716861724854,1.6127614974975586
発注,0.016692280769348145,8.531810760498047
尚,-1.1869345903396606,1.4751348495483398
印,1.7304102182388306,-1.434020757675171
夕方,-2.0979933738708496,1.4807322025299072
隊員,0.28964781761169434,-0.2094162404537201
勝負,3.177485466003418,-3.8022146224975586
サイド,3.8031234741210938,2.265641450881958
まち,-1.3940625190734863,-0.6701621413230896
[テニス],-3.187026023864746,0.4066426455974579
避難,-1.519436001777649,-3.8702597618103027
変動,8.695974349975586,1.4946997165679932
特集,-0.7679468989372253,3.061568021774292
顧客,5.236401557922363,2.30673885345459
α,9.521951675415039,2.8441996574401855
助,-3.6355104446411133,-7.145460605621338
返還,-5.348990440368652,-0.12474554777145386
f,7.928539276123047,0.8347375392913818
開,-0.34937340021133423,1.7498443126678467
[携帯電話],5.856968879699707,4.675008296966553
割り当て,3.15468168258667,4.498288631439209
一緒,0.6620484590530396,-6.040773868560791
城主,-2.2470016479492188,-6.489498138427734
必要性,3.8726701736450195,-0.7224805951118469
選抜,-2.806530475616455,4.250896453857422
国立,-6.110030651092529,5.418010234832764
気候,5.60753059387207,0.7028712034225464
[寛永],-1.5487627983093262,-5.29522180557251
救助,0.17557060718536377,0.0004893392324447632
おき,0.9562469720840454,-1.8046767711639404
[電車],4.692951202392578,6.90180778503418
電,2.429988384246826,4.917801856994629
[バラエティ番組],1.622134804725647,2.2264866828918457
入院,-5.885706424713135,-1.0231974124908447
腹,4.596810340881348,-7.144372463226318
血液型,-1.8179371356964111,4.709049701690674
可,5.697312831878662,-1.4272313117980957
[山梨県],-3.5384840965270996,3.6752307415008545
もっと,5.746984481811523,-4.607117176055908
戦術,4.833691120147705,-1.6901257038116455
遂げ,-2.944497585296631,-4.190147876739502
欧米,1.0445257425308228,0.6413344740867615
仕組み,8.859159469604492,1.096484899520874
もたらす,5.366894245147705,-6.316352367401123
2分,3.3503241539001465,3.4667773246765137
転用,3.354393482208252,3.2777225971221924
集める,0.737099289894104,-3.312567949295044
[法律],-0.6354203224182129,3.6960091590881348
宗,-3.4321069717407227,-7.414542198181152
あくまで,4.406425476074219,-2.543947458267212
建国,-5.783401012420654,-2.7065749168395996
[数学],1.5971330404281616,-1.639906883239746
かけて,-1.2184823751449585,-1.311859369277954
多用,8.905826568603516,-2.389244556427002
課長,-7.211278915405273,2.290870189666748
雇用,0.8788280487060547,2.3930187225341797
抜擢,-7.776471138000488,-1.4790427684783936
専念,-6.851738452911377,-1.5882041454315186
余り,0.42162108421325684,-1.342900037765503
[インドネシア],-3.345081329345703,4.142239093780518
競合,5.1870317459106445,3.0858511924743652
車内,6.8316240310668945,3.980494976043701
偶然,0.8224941492080688,-6.1599225997924805
ライセンス,2.375253677368164,8.80675983428955
境内,-0.2808992862701416,-0.9703579545021057
3年間,-5.528646945953369,3.7895116806030273
名づけ,-1.552889108657837,-3.5867919921875
[愛媛県],-4.202118396759033,4.36529541015625
いれ,4.551646709442139,-2.754958391189575
繰り広げ,-4.173608779907227,-4.518927574157715
同僚,-5.977874279022217,-4.761127471923828
有,2.5372862815856934,-3.116105556488037
観光客,2.8751587867736816,1.1140371561050415
加わり,-5.816304683685303,-0.262382447719574
[オリコンチャート],0.8503714799880981,6.62567138671875
参入,-0.722478985786438,5.923632621765137
1期,-3.1018271446228027,5.074863433837891
[山口県],-4.155303955078125,5.0281081199646
[奈良県],-2.8014731407165527,3.687753677368164
権威,0.5706976652145386,-6.429778575897217
名誉,-6.37624979019165,-3.8322649002075195
不安定,5.22245454788208,-2.623878240585327
純粋,5.755520343780518,-2.224396228790283
1942年,-5.57780122756958,2.8885669708251953
わかる,5.265458106994629,-5.527925491333008
見なさ,2.7317681312561035,-6.130261421203613
熱心,-4.510361194610596,-5.2645955085754395
発症,3.450148582458496,-1.1996126174926758
オーナー,-5.337319850921631,1.6262180805206299
[年],-1.6703623533248901,5.681463241577148
負っ,-4.047427177429199,-6.100469589233398
変わり,3.056032180786133,-1.8904235363006592
僕,-0.1806461215019226,-6.891512870788574
1962年,-5.517333984375,5.051725387573242
賛成,-2.421060800552368,0.9632109999656677
[酵素],10.541667938232422,2.188530206680298
調,5.360443592071533,-1.4524271488189697
け,-0.1508222222328186,-3.3493363857269287
[栃木県],-3.372870922088623,3.9550085067749023
たびたび,-2.627537250518799,-4.476360321044922
違っ,6.747143268585205,-5.694513320922852
歩,3.6091208457946777,-3.7342233657836914
[民主党_(アメリカ)],-0.6007242202758789,1.3313088417053223
正式名称,-1.4285238981246948,6.118040561676025
ニューヨーク,-5.620427131652832,3.015751600265503
介し,2.257772445678711,-1.8139638900756836
支払い,0.397810697555542,1.3530373573303223
混合,6.845046043395996,1.2796247005462646
代理,-7.208507537841797,-1.2380828857421875
卿,-4.842646598815918,-7.898937225341797
挿入,9.588552474975586,-0.6595422029495239
リー,-2.0696330070495605,-2.2763633728027344
[学校],2.4896187782287598,1.0443737506866455
とら,1.8876985311508179,-4.7210798263549805
ポンド,1.5091692209243774,4.324556350708008
横断,1.826363205909729,1.5544724464416504
施工,4.396783351898193,7.198087692260742
南西部,-1.0276726484298706,2.3504254817962646
介入,-1.2675398588180542,-4.670349597930908
在,-6.149807929992676,-0.5539780855178833
大いに,-1.8960654735565186,-6.903034687042236
[航空機],6.5555739402771,4.700183391571045
[滋賀県],-3.5855531692504883,4.068118572235107
新しく,-0.05194449424743652,1.8094682693481445
10回,-4.29597282409668,4.834527015686035
27年,-7.996292591094971,3.9918510913848877
手続き,0.8169883489608765,3.6823768615722656
好,1.5596119165420532,-3.05686616897583
1941年,-6.349986553192139,2.761539936065674
黄,0.42197561264038086,-2.774658203125
奥,2.808495044708252,-4.314301490783691
外見,9.771149635314941,-3.531202554702759
兵力,3.2575225830078125,-0.23310589790344238
1943年,-5.818389415740967,3.1959125995635986
つとめ,-8.333566665649414,-5.098091125488281
芸名,-4.389446258544922,-2.383859872817993
[1889年],-6.4813432693481445,0.9895731210708618
2010,-2.0996365547180176,5.825600624084473
[秋田県],-3.9339847564697266,3.604517698287964
中盤,2.2498812675476074,0.7080405354499817
強制,1.9444524049758911,-1.6491930484771729
今度,-3.2007265090942383,-4.544589042663574
もとで,-5.393808841705322,-2.5448861122131348
補佐,-5.587904930114746,-3.758502244949341
太,0.8463566303253174,-5.129200458526611
沖縄,-3.2128052711486816,2.3364694118499756
ぞ,-0.18320244550704956,-6.916264533996582
[シンガポール],-4.994194984436035,5.9887776374816895
在任,-10.44858169555664,2.609274387359619
法的,1.594237208366394,0.4409106373786926
全般,4.490425109863281,-0.04978668689727783
講義,-2.532059669494629,-1.8090615272521973
本国,-2.2255735397338867,-0.05350533127784729
メジャーデビュー,-3.7881178855895996,4.123904228210449
[元禄],-0.614319920539856,-5.2952656745910645
動力,7.84913444519043,1.8392786979675293
とくに,1.9632362127304077,-2.2951719760894775
切り替え,4.064383029937744,3.7526943683624268
